"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(Linear Waveform)","Total Cycle Count(Rotary Waveform)","Position(Linear:Position) (in)","Force(Linear:Load) (lb)",
7.42,7.42,1,1,1,0,0,-0.472832584756931,5422.37868322329,
7.44,7.44,1,1,1,0,0,-0.472732806582756,5422.53246320411,
7.46,7.46,1,1,1,0,0,-0.472633058210902,5421.93641676683,
7.48,7.48,1,1,1,0,0,-0.472533309839049,5420.59710042225,
7.5,7.5,1,1,1,0,0,-0.472433561467195,5419.45805568059,
7.52,7.52,1,1,1,0,0,-0.472333813095342,5420.26629464955,
7.54,7.54,1,1,1,0,0,-0.472234034921166,5421.60859122632,
7.56,7.56,1,1,1,0,0,-0.472134286549313,5422.83644688713,
7.58,7.58,1,1,1,0,0,-0.472034538177459,5421.52216449291,
7.6,7.6,1,1,1,0,0,-0.471934789805606,5419.2583801241,
7.62,7.62,1,1,1,0,0,-0.471835041433752,5417.25029967689,
7.64,7.64,1,1,1,0,0,-0.471735263259577,5417.98939725912,
7.66,7.66,1,1,1,0,0,-0.471635514887723,5419.93668096973,
7.68,7.68,1,1,1,0,0,-0.47153576651587,5421.97039141375,
7.7,7.7,1,1,1,0,0,-0.471436018144016,5423.9278079138,
7.72,7.72,1,1,1,0,0,-0.471339100992756,5424.52564249039,
7.74,7.74,1,1,1,0,0,-0.471243167318123,5424.42848692112,
7.76,7.76,1,1,1,0,0,-0.471147263445812,5424.05059347988,
7.78,7.78,1,1,1,0,0,-0.471051329771179,5423.01228058613,
7.8,7.8,1,1,1,0,0,-0.470955425898869,5421.7057467956,
7.82,7.82,1,1,1,0,0,-0.470859492224236,5420.06185072156,
7.84,7.84,1,1,1,0,0,-0.470763588351925,5417.78078100607,
7.86,7.86,1,1,1,0,0,-0.470667684479614,5414.72604301498,
7.88,7.88,1,1,1,0,0,-0.470571750804981,5410.4005340196,
7.9,7.9,1,1,1,0,0,-0.47047584693267,5404.82869192386,
7.92,7.92,1,1,1,0,0,-0.470379913258037,5398.78895337485,
7.94,7.94,1,1,1,0,0,-0.470284009385726,5392.72716110765,
7.96,7.96,1,1,1,0,0,-0.470188075711093,5387.48970106323,
7.98,7.98,1,1,1,0,0,-0.470092171838782,5384.63702281438,
8,8,1,1,1,0,0,-0.469996238164149,5383.1618078821,
8.02,8.02,1,1,1,0,0,-0.469900334291839,5383.0372341767,
8.04,8.04,1,1,1,0,0,-0.469804400617206,5384.43138679352,
8.06,8.06,1,1,1,0,0,-0.469708496744895,5387.54215314971,
8.08,8.08,1,1,1,0,0,-0.469612563070262,5392.48874253274,
8.1,8.1,1,1,1,0,0,-0.469516659197951,5399.79090743592,
8.12,8.12,1,1,1,0,0,-0.469420725523318,5407.90429154025,
8.14,8.14,1,1,1,0,0,-0.469324821651007,5416.03794122345,
8.16,8.16,1,1,1,0,0,-0.469228917778696,5422.94075501365,
8.18,8.18,1,1,1,0,0,-0.469132984104063,5426.75545221228,
8.2,8.2,1,1,1,0,0,-0.469037080231753,5428.19073203326,
8.22,8.22,1,1,1,0,0,-0.46894114655712,5427.85217765688,
8.24,8.24,1,1,1,0,0,-0.468842232650283,5426.68511873268,
8.26,8.26,1,1,1,0,0,-0.468737239069751,5425.3809691279,
8.28,8.28,1,1,1,0,0,-0.468629801698813,5424.1340399811,
8.3,8.3,1,1,1,0,0,-0.468522364327874,5424.52802667614,
8.32,8.32,1,1,1,0,0,-0.468414956759257,5426.48603922263,
8.34,8.34,1,1,1,0,0,-0.468307519388319,5428.89883520076,
8.36,8.36,1,1,1,0,0,-0.46820008201738,5431.31580350395,
8.38,8.38,1,1,1,0,0,-0.468092674448763,5433.73277180714,
8.4,8.4,1,1,1,0,0,-0.467985237077825,5434.98685351119,
8.42,8.42,1,1,1,0,0,-0.467877799706886,5434.64949122769,
8.44,8.44,1,1,1,0,0,-0.467770392138269,5433.49792951085,
8.46,8.46,1,1,1,0,0,-0.467662954767331,5431.88145157293,
8.48,8.48,1,1,1,0,0,-0.467555517396392,5429.57177162845,
8.5,8.5,1,1,1,0,0,-0.467448080025453,5426.84605127075,
8.52,8.52,1,1,1,0,0,-0.467340672456837,5423.55647098337,
8.54,8.54,1,1,1,0,0,-0.467233235085898,5419.76501959579,
8.56,8.56,1,1,1,0,0,-0.467125797714959,5415.44964338985,
8.58,8.58,1,1,1,0,0,-0.467018390146342,5410.57279143998,
8.6,8.6,1,1,1,0,0,-0.46691104218237,5405.54692788079,
8.62,8.62,1,1,1,0,0,-0.466813052147516,5400.5210643216,
8.64,8.64,1,1,1,0,0,-0.466720933170104,5395.49460471597,
8.66,8.66,1,1,1,0,0,-0.466628843995014,5390.46874115678,
8.68,8.68,1,1,1,0,0,-0.466536754819923,5386.35482864663,
8.7,8.7,1,1,1,0,0,-0.466444665644833,5384.19118007929,
8.72,8.72,1,1,1,0,0,-0.466352606272065,5382.93948256099,
8.74,8.74,1,1,1,0,0,-0.466260517096975,5382.70046793964,
8.76,8.76,1,1,1,0,0,-0.466168427921884,5383.58798108476,
8.78,8.78,1,1,1,0,0,-0.466076368549116,5385.54897386343,
8.8,8.8,1,1,1,0,0,-0.465984279374026,5388.6066920867,
8.82,8.82,1,1,1,0,0,-0.465892190198935,5392.42019719245,
8.84,8.84,1,1,1,0,0,-0.465800101023845,5396.88816128634,
8.86,8.86,1,1,1,0,0,-0.465708041651077,5402.11727668065,
8.88,8.88,1,1,1,0,0,-0.465615952475986,5408.3030466068,
8.9,8.9,1,1,1,0,0,-0.465523863300896,5415.29884364122,
8.92,8.92,1,1,1,0,0,-0.465431774125806,5422.4508048422,
8.94,8.94,1,1,1,0,0,-0.465339714753038,5429.77025509207,
8.96,8.96,1,1,1,0,0,-0.465247625577947,5437.50753389447,
8.98,8.98,1,1,1,0,0,-0.465155536402857,5445.33421966246,
9,9,1,1,1,0,0,-0.465063477030089,5453.1615014769,
9.02,9.02,1,1,1,0,0,-0.464970851413202,5460.79566424565,
9.04,9.04,1,1,1,0,0,-0.464871311657603,5466.50936539347,
9.06,9.06,1,1,1,0,0,-0.464767718786206,5469.77689196267,
9.08,9.08,1,1,1,0,0,-0.46466412591481,5470.70910859058,
9.1,9.1,1,1,1,0,0,-0.464560533043414,5470.76513695568,
9.12,9.12,1,1,1,0,0,-0.46445696997434,5470.80387997411,
9.14,9.14,1,1,1,0,0,-0.464353377102944,5470.84202694609,
9.16,9.16,1,1,1,0,0,-0.464249784231548,5470.88017391808,
9.18,9.18,1,1,1,0,0,-0.464146191360152,5470.9189169365,
9.2,9.2,1,1,1,0,0,-0.464042598488756,5470.95706390849,
9.22,9.22,1,1,1,0,0,-0.46393900561736,5470.99521088048,
9.24,9.24,1,1,1,0,0,-0.463835412745964,5471.0339538989,
9.26,9.26,1,1,1,0,0,-0.463731819874568,5471.07210087089,
9.28,9.28,1,1,1,0,0,-0.463628227003171,5471.1442224898,
9.3,9.3,1,1,1,0,0,-0.463524634131775,5472.1002809752,
9.32,9.32,1,1,1,0,0,-0.463421041260379,5473.53794498194,
9.34,9.34,1,1,1,0,0,-0.463317448388983,5475.46138683506,
9.36,9.36,1,1,1,0,0,-0.463213855517587,5477.49509727907,
9.38,9.38,1,1,1,0,0,-0.463110262646191,5479.52821167665,
9.4,9.4,1,1,1,0,0,-0.463006669774795,5481.54046444893,
9.42,9.42,1,1,1,0,0,-0.462903076903399,5481.73775581967,
9.44,9.44,1,1,1,0,0,-0.462799484032003,5480.81030756326,
9.46,9.46,1,1,1,0,0,-0.462695891160607,5479.77437885525,
9.48,9.48,1,1,1,0,0,-0.462592328091533,5478.75633154037,
9.5,9.5,1,1,1,0,0,-0.462488735220137,5479.15151032829,
9.52,9.52,1,1,1,0,0,-0.46238514234874,5480.67619711487,
9.54,9.54,1,1,1,0,0,-0.462281549477344,5482.62824919698,
9.56,9.56,1,1,1,0,0,-0.462177956605948,5484.58506965058,
9.58,9.58,1,1,1,0,0,-0.462074363734552,5486.38155361256,
9.6,9.6,1,1,1,0,0,-0.461970770863156,5486.78328891129,
9.62,9.62,1,1,1,0,0,-0.46186717799176,5486.10260387991,
9.64,9.64,1,1,1,0,0,-0.461763585120364,5485.12806795495,
9.66,9.66,1,1,1,0,0,-0.461660290272188,5484.02001762804,
9.68,9.68,1,1,1,0,0,-0.461562657865199,5482.90719892963,
9.7,9.7,1,1,1,0,0,-0.461466724190566,5482.66162779746,
9.72,9.72,1,1,1,0,0,-0.461370820318255,5485.0952854009,
9.74,9.74,1,1,1,0,0,-0.461274916445944,5489.39933672454,
9.76,9.76,1,1,1,0,0,-0.461178982771312,5494.80667000359,
9.78,9.78,1,1,1,0,0,-0.461083078899001,5501.21059292579,
9.8,9.8,1,1,1,0,0,-0.460987145224368,5508.28208785774,
9.82,9.82,1,1,1,0,0,-0.460891241352057,5515.45669882335,
9.84,9.84,1,1,1,0,0,-0.460795307677424,5521.0607274267,
9.86,9.86,1,1,1,0,0,-0.460699403805113,5524.01711775564,
9.88,9.88,1,1,1,0,0,-0.46060347013048,5525.19430946928,
9.9,9.9,1,1,1,0,0,-0.460507566258169,5525.42974781201,
9.92,9.92,1,1,1,0,0,-0.460411632583536,5525.62167476481,
9.94,9.94,1,1,1,0,0,-0.460315728711225,5525.81360171762,
9.96,9.96,1,1,1,0,0,-0.460219795036593,5526.00552867042,
9.98,9.98,1,1,1,0,0,-0.460123891164282,5526.19745562323,
10,10,1,1,1,0,0,-0.460027957489649,5526.38938257603,
10.02,0.0199999999999996,2,2,1,0,0,-0.459932053617338,5526.5807134824,
10.04,0.0400000000000009,2,2,1,0,0,-0.459836149745027,5526.77264043521,
10.06,0.0600000000000005,2,2,1,0,0,-0.459740216070394,5526.96456738802,
10.08,0.0800000000000001,2,2,1,0,0,-0.459644312198083,5526.98960133838,
10.1,0.0999999999999996,2,2,1,0,0,-0.45954837852345,5524.54163862045,
10.12,0.120000000000001,2,2,1,0,0,-0.459452474651139,5520.18632730321,
10.14,0.140000000000001,2,2,1,0,0,-0.459356540976507,5514.85826820031,
10.16,0.16,2,2,1,0,0,-0.459260637104196,5509.24410680752,
10.18,0.18,2,2,1,0,0,-0.459164703429563,5503.57332100319,
10.2,0.200000000000001,2,2,1,0,0,-0.459068799557252,5497.24688411784,
10.22,0.220000000000001,2,2,1,0,0,-0.458972865882619,5490.08180989523,
10.24,0.24,2,2,1,0,0,-0.458876962010308,5482.00120834495,
10.26,0.26,2,2,1,0,0,-0.458781028335675,5473.18329735175,
10.28,0.279999999999999,2,2,1,0,0,-0.458685124463364,5464.12875592295,
10.3,0.300000000000001,2,2,1,0,0,-0.458589220591053,5455.07421449415,
10.32,0.32,2,2,1,0,0,-0.45849328691642,5446.01967306534,
10.34,0.34,2,2,1,0,0,-0.45839738304411,5437.75370107307,
10.36,0.359999999999999,2,2,1,0,0,-0.458301449369477,5430.86280821161,
10.38,0.380000000000001,2,2,1,0,0,-0.458205545497166,5425.25877960825,
10.4,0.4,2,2,1,0,0,-0.458109611822533,5420.92552200919,
10.42,0.42,2,2,1,0,0,-0.458013707950222,5417.74084589477,
10.44,0.44,2,2,1,0,0,-0.457917774275589,5415.52474524095,
10.46,0.460000000000001,2,2,1,0,0,-0.45782160218238,5413.90647916372,
10.48,0.48,2,2,1,0,0,-0.457718962985289,5413.27347784732,
10.5,0.5,2,2,1,0,0,-0.457611615021316,5414.08588914134,
10.52,0.52,2,2,1,0,0,-0.457504177650378,5416.40450978238,
10.54,0.540000000000001,2,2,1,0,0,-0.457396770081761,5419.47593707371,
10.56,0.560000000000001,2,2,1,0,0,-0.457289332710822,5422.94909966377,
10.58,0.58,2,2,1,0,0,-0.457181895339884,5426.76796918746,
10.6,0.6,2,2,1,0,0,-0.457074457968945,5430.94267843421,
10.62,0.620000000000001,2,2,1,0,0,-0.456967050400328,5435.27057161534,
10.64,0.640000000000001,2,2,1,0,0,-0.456859613029389,5439.60621340015,
10.66,0.66,2,2,1,0,0,-0.456752175658451,5443.94185518497,
10.68,0.68,2,2,1,0,0,-0.456644768089834,5448.27690092334,
10.7,0.700000000000001,2,2,1,0,0,-0.456537330718895,5452.33001669688,
10.72,0.720000000000001,2,2,1,0,0,-0.456429893347957,5454.52704386472,
10.74,0.74,2,2,1,0,0,-0.45632248577934,5455.36329701623,
10.76,0.76,2,2,1,0,0,-0.456215048408401,5455.67681744224,
10.78,0.779999999999999,2,2,1,0,0,-0.456107611037463,5455.94503833902,
10.8,0.800000000000001,2,2,1,0,0,-0.456000203468846,5456.27584411171,
10.82,0.82,2,2,1,0,0,-0.455892766097907,5458.10451458131,
10.84,0.84,2,2,1,0,0,-0.455785328726969,5460.85646098225,
10.86,0.859999999999999,2,2,1,0,0,-0.455677921158352,5464.57340656516,
10.88,0.880000000000001,2,2,1,0,0,-0.455570483787413,5469.35846736369,
10.9,0.9,2,2,1,0,0,-0.455463046416475,5474.76758878206,
10.92,0.92,2,2,1,0,0,-0.455355638847858,5480.81984430625,
10.94,0.94,2,2,1,0,0,-0.455248201476919,5487.27323908274,
10.96,0.960000000000001,2,2,1,0,0,-0.455140764105981,5494.61474305079,
10.98,0.98,2,2,1,0,0,-0.455033356537364,5502.68163553301,
11,1,2,2,1,0,0,-0.454925919166425,5511.12582541003,
11.02,1.02,2,2,1,0,0,-0.454818481795486,5519.70412573544,
11.04,1.04,2,2,1,0,0,-0.454711044424548,5528.29851931466,
11.06,1.06,2,2,1,0,0,-0.454603636855931,5536.95907404842,
11.08,1.08,2,2,1,0,0,-0.454496199484992,5545.66850459003,
11.1,1.1,2,2,1,0,0,-0.454388762114054,5554.37793513165,
11.12,1.12,2,2,1,0,0,-0.454281354545437,5562.75238757551,
11.14,1.14,2,2,1,0,0,-0.454173917174498,5569.95441667723,
11.16,1.16,2,2,1,0,0,-0.45406647980356,5576.5419219021,
11.18,1.18,2,2,1,0,0,-0.453962201478757,5582.56675929019,
11.2,1.2,2,2,1,0,0,-0.453862453106903,5588.2548304412,
11.22,1.22,2,2,1,0,0,-0.45376270473505,5593.82011602613,
11.24,1.24,2,2,1,0,0,-0.453663284188739,5599.048635374,
11.26,1.26,2,2,1,0,0,-0.453567380316428,5603.48918133178,
11.28,1.28,2,2,1,0,0,-0.453471446641795,5607.45169804685,
11.3,1.3,2,2,1,0,0,-0.453375542769484,5611.33970895726,
11.32,1.32,2,2,1,0,0,-0.453279609094851,5615.00777873232,
11.34,1.34,2,2,1,0,0,-0.45318370522254,5618.65260269632,
11.36,1.36,2,2,1,0,0,-0.453087771547907,5622.29742666032,
11.38,1.38,2,2,1,0,0,-0.452991867675596,5625.94225062432,
11.4,1.4,2,2,1,0,0,-0.452895934000964,5629.58767063476,
11.42,1.42,2,2,1,0,0,-0.452800030128653,5633.23249459876,
11.44,1.44,2,2,1,0,0,-0.452704126256342,5636.87731856276,
11.46,1.46,2,2,1,0,0,-0.452608192581709,5640.52214252676,
11.48,1.48,2,2,1,0,0,-0.452512288709398,5644.16696649076,
11.5,1.5,2,2,1,0,0,-0.452416355034765,5647.81179045476,
11.52,1.52,2,2,1,0,0,-0.452320451162454,5651.45661441876,
11.54,1.54,2,2,1,0,0,-0.452224517487821,5655.10143838276,
11.56,1.56,2,2,1,0,0,-0.45212861361551,5658.70453909615,
11.58,1.58,2,2,1,0,0,-0.452032679940877,5662.27247306974,
11.6,1.6,2,2,1,0,0,-0.451936776068567,5665.84100308977,
11.62,1.62,2,2,1,0,0,-0.451840842393934,5669.40893706336,
11.64,1.64,2,2,1,0,0,-0.451744938521623,5673.04184009861,
11.66,1.66,2,2,1,0,0,-0.45164900484699,5676.98826355988,
11.68,1.68,2,2,1,0,0,-0.451553100974679,5680.97819841107,
11.7,1.7,2,2,1,0,0,-0.451457197102368,5684.96813326226,
11.72,1.72,2,2,1,0,0,-0.451361263427735,5688.95866415988,
11.74,1.74,2,2,1,0,0,-0.451265359555424,5692.6708413713,
11.76,1.76,2,2,1,0,0,-0.451169425880791,5695.98068723754,
11.78,1.78,2,2,1,0,0,-0.451073522008481,5699.28040031436,
11.8,1.8,2,2,1,0,0,-0.450977588333848,5702.57951734473,
11.82,1.82,2,2,1,0,0,-0.450881684461537,5706.28215781315,
11.84,1.84,2,2,1,0,0,-0.450785750786904,5711.26808626104,
11.86,1.86,2,2,1,0,0,-0.450689846914593,5716.40958282906,
11.88,1.88,2,2,1,0,0,-0.45059391323996,5721.55048335065,
11.9,1.9,2,2,1,0,0,-0.450498009367649,5726.53760389142,
11.92,1.92,2,2,1,0,0,-0.450402075693016,5730.53349920698,
11.94,1.94,2,2,1,0,0,-0.450306171820705,5733.99176063611,
11.96,1.96,2,2,1,0,0,-0.450210238146072,5736.91477236456,
11.98,1.98,2,2,1,0,0,-0.450114334273762,5739.71023015543,
12,2,2,2,1,0,0,-0.450018430401451,5742.46754097431,
12.02,2.02,2,2,1,0,0,-0.449922496726818,5745.13365668829,
12.04,2.04,2,2,1,0,0,-0.449826592854507,5747.66864218606,
12.06,2.06,2,2,1,0,0,-0.449730659179874,5750.20064745165,
12.08,2.08,2,2,1,0,0,-0.449634755307563,5752.73324876367,
12.1,2.1,2,2,1,0,0,-0.44953882163293,5755.26525402926,
12.12,2.12,2,2,1,0,0,-0.449442917760619,5757.83779045259,
12.14,2.14,2,2,1,0,0,-0.449346984085986,5760.66185847245,
12.16,2.16,2,2,1,0,0,-0.449251080213675,5763.75772366771,
12.18,2.18,2,2,1,0,0,-0.449155146539043,5766.90425281014,
12.2,2.2,2,2,1,0,0,-0.449059242666732,5770.05018590613,
12.22,2.22,2,2,1,0,0,-0.448963308992099,5773.19611900212,
12.24,2.24,2,2,1,0,0,-0.448867405119788,5776.15250933106,
12.26,2.26,2,2,1,0,0,-0.448771471445155,5778.95333153986,
12.28,2.28,2,2,1,0,0,-0.448675567572844,5781.75415374866,
12.3,2.3,2,2,1,0,0,-0.448579663700533,5784.55497595747,
12.32,2.32,2,2,1,0,0,-0.4484837300259,5787.35579816627,
12.34,2.34,2,2,1,0,0,-0.448387826153589,5790.15662037508,
12.36,2.36,2,2,1,0,0,-0.448291892478957,5792.95863467676,
12.38,2.38,2,2,1,0,0,-0.448195988606646,5796.14748311623,
12.4,2.4,2,2,1,0,0,-0.448100054932013,5799.51335734758,
12.42,2.42,2,2,1,0,0,-0.448004151059702,5802.92810738679,
12.44,2.44,2,2,1,0,0,-0.447908217385069,5806.342857426,
12.46,2.46,2,2,1,0,0,-0.447812313512758,5809.75760746521,
12.48,2.48,2,2,1,0,0,-0.447716379838125,5813.17235750442,
12.5,2.5,2,2,1,0,0,-0.447620475965814,5816.58651149719,
12.52,2.52,2,2,1,0,0,-0.447524542291181,5820.00126153639,
12.54,2.54,2,2,1,0,0,-0.44742863841887,5823.42316413285,
12.56,2.56,2,2,1,0,0,-0.447332704744237,5826.87904137623,
12.58,2.58,2,2,1,0,0,-0.447236800871927,5830.50956022574,
12.6,2.6,2,2,1,0,0,-0.447140896999616,5834.37790160372,
12.62,2.62,2,2,1,0,0,-0.447044963324983,5838.25279949251,
12.64,2.64,2,2,1,0,0,-0.446949059452672,5842.1276973813,
12.66,2.66,2,2,1,0,0,-0.446853125778039,5845.96981271605,
12.68,2.68,2,2,1,0,0,-0.446757221905728,5849.14256790172,
12.7,2.7,2,2,1,0,0,-0.446661288231095,5851.7687485044,
12.72,2.72,2,2,1,0,0,-0.446564341277513,5853.86742801008,
12.74,2.74,2,2,1,0,0,-0.446462745161693,5855.86239543567,
12.76,2.76,2,2,1,0,0,-0.446359152290297,5857.85736286127,
12.78,2.78,2,2,1,0,0,-0.446255559418901,5859.85233028686,
12.8,2.8,2,2,1,0,0,-0.446151966547505,5861.84789375889,
12.82,2.82,2,2,1,0,0,-0.446048373676109,5864.03359604442,
12.84,2.84,2,2,1,0,0,-0.445944780804713,5866.73428245176,
12.86,2.86,2,2,1,0,0,-0.445841187933317,5869.67100324826,
12.88,2.88,2,2,1,0,0,-0.445737595061921,5872.66375240987,
12.9,2.9,2,2,1,0,0,-0.445634002190525,5875.65650157148,
12.92,2.92,2,2,1,0,0,-0.445530409319129,5878.64925073309,
12.94,2.94,2,2,1,0,0,-0.445426846250055,5881.64140384827,
12.96,2.96,2,2,1,0,0,-0.445323253378658,5884.63415300988,
12.98,2.98,2,2,1,0,0,-0.445219660507262,5887.62690217149,
13,3,2,2,1,0,0,-0.445116067635866,5890.6196513331,
13.02,3.02,2,2,1,0,0,-0.44501247476447,5893.61240049471,
13.04,3.04,2,2,1,0,0,-0.444908881893074,5896.60455360988,
13.06,3.06,2,2,1,0,0,-0.444805289021678,5899.59730277149,
13.08,3.08,2,2,1,0,0,-0.444701696150282,5902.58170728298,
13.1,3.1,2,2,1,0,0,-0.444598103278886,5905.0839102267,
13.12,3.12,2,2,1,0,0,-0.44449451040749,5907.42458458592,
13.14,3.14,2,2,1,0,0,-0.444390917536094,5909.76466289871,
13.16,3.16,2,2,1,0,0,-0.444287324664698,5912.10533725792,
13.18,3.18,2,2,1,0,0,-0.444183731793301,5914.44541557071,
13.2,3.2,2,2,1,0,0,-0.444080138921905,5916.78608992993,
13.22,3.22,2,2,1,0,0,-0.443976546050509,5919.25014590166,
13.24,3.24,2,2,1,0,0,-0.443872953179113,5922.28342622101,
13.26,3.26,2,2,1,0,0,-0.443769360307717,5925.41028583101,
13.28,3.28,2,2,1,0,0,-0.443665767436321,5928.59436589899,
13.3,3.3,2,2,1,0,0,-0.443562204367247,5931.7790420134,
13.32,3.32,2,2,1,0,0,-0.443458611495851,5934.97981138163,
13.34,3.34,2,2,1,0,0,-0.443355018624455,5938.58112395571,
13.36,3.36,2,2,1,0,0,-0.443251425753059,5942.26409489169,
13.38,3.38,2,2,1,0,0,-0.443147832881663,5945.94766187412,
13.4,3.4,2,2,1,0,0,-0.443044240010266,5949.59487002387,
13.42,3.42,2,2,1,0,0,-0.44294064713887,5952.51311338082,
13.44,3.44,2,2,1,0,0,-0.442837054267474,5955.13214142625,
13.46,3.46,2,2,1,0,0,-0.442733461396078,5957.66474273827,
13.48,3.48,2,2,1,0,0,-0.442629868524682,5960.19674800386,
13.5,3.5,2,2,1,0,0,-0.442526275653286,5962.72875326945,
13.52,3.52,2,2,1,0,0,-0.44242268278189,5965.26135458148,
13.54,3.54,2,2,1,0,0,-0.442319089910494,5967.79335984706,
13.56,3.56,2,2,1,0,0,-0.442215497039098,5970.32596115909,
13.58,3.58,2,2,1,0,0,-0.442111904167702,5972.85796642468,
13.6,3.6,2,2,1,0,0,-0.442008311296306,5975.38997169027,
13.62,3.62,2,2,1,0,0,-0.441904718424909,5977.92257300229,
13.64,3.64,2,2,1,0,0,-0.441801125553513,5980.45457826788,
13.66,3.66,2,2,1,0,0,-0.441697562484439,5982.98658353347,
13.68,3.68,2,2,1,0,0,-0.441593969613043,5985.5191848455,
13.7,3.7,2,2,1,0,0,-0.441490376741647,5988.05119011108,
13.72,3.72,2,2,1,0,0,-0.441386783870251,5990.58379142311,
13.74,3.74,2,2,1,0,0,-0.441283190998855,5993.1157966887,
13.76,3.76,2,2,1,0,0,-0.441179598127459,5995.64780195429,
13.78,3.78,2,2,1,0,0,-0.441076005256063,5998.18040326631,
13.8,3.8,2,2,1,0,0,-0.440972412384667,6000.7124085319,
13.82,3.82,2,2,1,0,0,-0.440868819513271,6003.4220356358,
13.84,3.84,2,2,1,0,0,-0.440765226641874,6006.63711011852,
13.86,3.86,2,2,1,0,0,-0.440661633770478,6009.89808017691,
13.88,3.88,2,2,1,0,0,-0.440558040899082,6013.15964628173,
13.9,3.9,2,2,1,0,0,-0.440454448027686,6016.42061634012,
13.92,3.92,2,2,1,0,0,-0.44035085515629,6019.68218244495,
13.94,3.94,2,2,1,0,0,-0.440247262284894,6022.94315250334,
13.96,3.96,2,2,1,0,0,-0.440143669413498,6026.20412256172,
13.98,3.98,2,2,1,0,0,-0.440040076542102,6029.46568866655,
14,4,2,2,1,0,0,-0.439936513473028,6032.72665872494,
14.02,4.02,2,2,1,0,0,-0.439832920601632,6035.72417625805,
14.04,4.04,2,2,1,0,0,-0.439729327730236,6038.1453168863,
14.06,4.06,2,2,1,0,0,-0.439625734858839,6040.09617687554,
14.08,4.08,2,2,1,0,0,-0.439522141987443,6041.86107037634,
14.1,4.1,2,2,1,0,0,-0.439418549116047,6043.58364458009,
14.12,4.12,2,2,1,0,0,-0.439314956244651,6045.27224413692,
14.14,4.14,2,2,1,0,0,-0.439211363373255,6046.96024764731,
14.16,4.16,2,2,1,0,0,-0.439107770501859,6048.64825115771,
14.18,4.18,2,2,1,0,0,-0.439004177630463,6050.33983094672,
14.2,4.2,2,2,1,0,0,-0.438904429258609,6052.55652764699,
14.22,4.22,2,2,1,0,0,-0.438804680886756,6055.40801380296,
14.24,4.24,2,2,1,0,0,-0.438705379549733,6058.32625715991,
14.26,4.26,2,2,1,0,0,-0.4386094458751,6061.28085934953,
14.28,4.28,2,2,1,0,0,-0.438513542002789,6064.23486549272,
14.3,4.3,2,2,1,0,0,-0.438417608328156,6067.18946768234,
14.32,4.32,2,2,1,0,0,-0.438321704455845,6070.14347382553,
14.34,4.34,2,2,1,0,0,-0.438225800583535,6073.09747996872,
14.36,4.36,2,2,1,0,0,-0.438129866908902,6076.05208215834,
14.38,4.38,2,2,1,0,0,-0.438033963036591,6079.00608830153,
14.4,4.4,2,2,1,0,0,-0.437938029361958,6081.96069049115,
14.42,4.42,2,2,1,0,0,-0.437842125489647,6084.89502710191,
14.44,4.44,2,2,1,0,0,-0.437746191815014,6087.48425282547,
14.46,4.46,2,2,1,0,0,-0.437650287942703,6089.84519276356,
14.48,4.48,2,2,1,0,0,-0.43755435426807,6091.89022808989,
14.5,4.5,2,2,1,0,0,-0.437458450395759,6093.92334248747,
14.52,4.52,2,2,1,0,0,-0.437362516721126,6095.95705293149,
14.54,4.54,2,2,1,0,0,-0.437266612848816,6097.99016732907,
14.56,4.56,2,2,1,0,0,-0.437170679174183,6100.02387777309,
14.58,4.58,2,2,1,0,0,-0.437074775301872,6102.05699217067,
14.6,4.6,2,2,1,0,0,-0.436978841627239,6104.09070261468,
14.62,4.62,2,2,1,0,0,-0.436882937754928,6106.26090769284,
14.64,4.64,2,2,1,0,0,-0.436787033882617,6108.86503457734,
14.66,4.66,2,2,1,0,0,-0.436691100207984,6111.900103036,
14.68,4.68,2,2,1,0,0,-0.436595196335673,6115.23855913123,
14.7,4.7,2,2,1,0,0,-0.43649926266104,6119.02762633306,
14.72,4.72,2,2,1,0,0,-0.43640335878873,6123.88361665762,
14.74,4.74,2,2,1,0,0,-0.436307425114097,6129.02511322565,
14.76,4.76,2,2,1,0,0,-0.436211521241786,6134.16601374723,
14.78,4.78,2,2,1,0,0,-0.436115587567153,6138.38602252321,
14.8,4.8,2,2,1,0,0,-0.436019683694842,6141.38592424207,
14.82,4.82,2,2,1,0,0,-0.435923750020209,6143.57818303841,
14.84,4.84,2,2,1,0,0,-0.435827846147898,6144.7434538233,
14.86,4.86,2,2,1,0,0,-0.435731912473265,6145.06949122449,
14.88,4.88,2,2,1,0,0,-0.435636008600954,6144.99915774489,
14.9,4.9,2,2,1,0,0,-0.435540074926321,6144.92226775448,
14.92,4.92,2,2,1,0,0,-0.435444171054011,6144.84537776407,
14.94,4.94,2,2,1,0,0,-0.4353482671817,6145.73646718782,
14.96,4.96,2,2,1,0,0,-0.435252333507067,6147.94601133083,
14.98,4.98,2,2,1,0,0,-0.435156429634756,6150.50662682541,
15,5,2,2,1,0,0,-0.435060227739225,6153.29016368753,
15.02,5.02,2,2,1,0,0,-0.434957499135168,6156.09098589634,
15.04,5.04,2,2,1,0,0,-0.434853906263771,6158.89180810514,
15.06,5.06,2,2,1,0,0,-0.434750313392375,6161.69263031395,
